P1_Pos, P1_Cash, P1_Props, P2_Pos, P2_Cash, P2_Props
================================================== Simulated Game #0 ==================================================
1, 18, [6, 17, 1, 15, 3, 7, 2, 0, 9], 16, 64, [5, 14, 18, 8, 10, 13]
1, 18, [6, 17, 1, 15, 3, 7, 2, 0, 9], 20, 64, [5, 14, 18, 8, 10, 13]
8, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 20, 64, [5, 14, 18, 8, 10, 13]
8, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 21, 64, [5, 14, 18, 8, 10, 13]
12, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 21, 64, [5, 14, 18, 8, 10, 13]
12, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 5, 64, [5, 14, 18, 8, 10, 13]
17, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 5, 64, [5, 14, 18, 8, 10, 13]
17, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 10, 64, [5, 14, 18, 8, 10, 13]
2, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 10, 64, [5, 14, 18, 8, 10, 13]
2, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 16, 64, [5, 14, 18, 8, 10, 13]
7, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 16, 64, [5, 14, 18, 8, 10, 13]
7, 4, [6, 17, 1, 15, 3, 7, 2, 0, 9], 17, 38, [5, 14, 18, 8, 10, 13]
13, -16, [6, 17, 1, 15, 3, 7, 2, 0, 9], 17, 38, [5, 14, 18, 8, 10, 13]
================================================== Simulated Game #372 ==================================================
0, 1500, [], 0, 1500, []
4, 1380, [4], 0, 1500, []
4, 1380, [4], 3, 1400, [3]
8, 1200, [4, 8], 3, 1400, [3]
8, 1200, [4, 8], 9, 1220, [3, 9]
13, 960, [4, 8, 13], 9, 1220, [3, 9]
13, 960, [4, 8, 13], 15, 960, [3, 9, 15]
19, 960, [4, 8, 13], 15, 960, [3, 9, 15]
19, 960, [4, 8, 13], 16, 680, [3, 9, 15, 16]
4, 960, [4, 8, 13], 16, 680, [3, 9, 15, 16]
4, 960, [4, 8, 13], 19, 360, [3, 9, 15, 16, 19]
7, 800, [4, 8, 13, 7], 19, 360, [3, 9, 15, 16, 19]
7, 800, [4, 8, 13, 7], 0, 300, [3, 9, 15, 16, 19, 0]
13, 800, [4, 8, 13, 7], 0, 300, [3, 9, 15, 16, 19, 0]
13, 800, [4, 8, 13, 7], 5, 160, [3, 9, 15, 16, 19, 0, 5]
17, 500, [4, 8, 13, 7, 17], 5, 160, [3, 9, 15, 16, 19, 0, 5]
17, 500, [4, 8, 13, 7, 17], 11, 160, [3, 9, 15, 16, 19, 0, 5]
2, 500, [4, 8, 13, 7, 17], 11, 160, [3, 9, 15, 16, 19, 0, 5]
2, 500, [4, 8, 13, 7, 17], 13, 140, [3, 9, 15, 16, 19, 0, 5]
4, 500, [4, 8, 13, 7, 17], 13, 140, [3, 9, 15, 16, 19, 0, 5]
4, 500, [4, 8, 13, 7, 17], 20, 140, [3, 9, 15, 16, 19, 0, 5]
5, 490, [4, 8, 13, 7, 17], 20, 140, [3, 9, 15, 16, 19, 0, 5]
5, 490, [4, 8, 13, 7, 17], 4, 132, [3, 9, 15, 16, 19, 0, 5]
8, 490, [4, 8, 13, 7, 17], 4, 132, [3, 9, 15, 16, 19, 0, 5]
8, 490, [4, 8, 13, 7, 17], 10, 132, [3, 9, 15, 16, 19, 0, 5]
14, 490, [4, 8, 13, 7, 17], 10, 132, [3, 9, 15, 16, 19, 0, 5]
14, 490, [4, 8, 13, 7, 17], 16, 132, [3, 9, 15, 16, 19, 0, 5]
21, 90, [4, 8, 13, 7, 17, 21], 16, 132, [3, 9, 15, 16, 19, 0, 5]
21, 90, [4, 8, 13, 7, 17, 21], 20, 132, [3, 9, 15, 16, 19, 0, 5]
4, 90, [4, 8, 13, 7, 17, 21], 20, 132, [3, 9, 15, 16, 19, 0, 5]
4, 90, [4, 8, 13, 7, 17, 21], 4, 124, [3, 9, 15, 16, 19, 0, 5]
7, 90, [4, 8, 13, 7, 17, 21], 4, 124, [3, 9, 15, 16, 19, 0, 5]
7, 90, [4, 8, 13, 7, 17, 21], 8, 110, [3, 9, 15, 16, 19, 0, 5]
8, 90, [4, 8, 13, 7, 17, 21], 8, 110, [3, 9, 15, 16, 19, 0, 5]
8, 90, [4, 8, 13, 7, 17, 21], 13, 90, [3, 9, 15, 16, 19, 0, 5]
13, 90, [4, 8, 13, 7, 17, 21], 13, 90, [3, 9, 15, 16, 19, 0, 5]
13, 90, [4, 8, 13, 7, 17, 21], 15, 90, [3, 9, 15, 16, 19, 0, 5]
19, 62, [4, 8, 13, 7, 17, 21], 15, 90, [3, 9, 15, 16, 19, 0, 5]
19, 62, [4, 8, 13, 7, 17, 21], 16, 90, [3, 9, 15, 16, 19, 0, 5]
4, 62, [4, 8, 13, 7, 17, 21], 16, 90, [3, 9, 15, 16, 19, 0, 5]
4, 62, [4, 8, 13, 7, 17, 21], 20, 90, [3, 9, 15, 16, 19, 0, 5]
11, 62, [4, 8, 13, 7, 17, 21], 20, 90, [3, 9, 15, 16, 19, 0, 5]
11, 62, [4, 8, 13, 7, 17, 21], 5, 90, [3, 9, 15, 16, 19, 0, 5]
18, 62, [4, 8, 13, 7, 17, 21], 5, 90, [3, 9, 15, 16, 19, 0, 5]
18, 62, [4, 8, 13, 7, 17, 21], 8, 76, [3, 9, 15, 16, 19, 0, 5]
2, 62, [4, 8, 13, 7, 17, 21], 8, 76, [3, 9, 15, 16, 19, 0, 5]
2, 62, [4, 8, 13, 7, 17, 21], 10, 76, [3, 9, 15, 16, 19, 0, 5]
7, 62, [4, 8, 13, 7, 17, 21], 10, 76, [3, 9, 15, 16, 19, 0, 5]
7, 62, [4, 8, 13, 7, 17, 21], 12, 76, [3, 9, 15, 16, 19, 0, 5]
10, 62, [4, 8, 13, 7, 17, 21], 12, 76, [3, 9, 15, 16, 19, 0, 5]
10, 62, [4, 8, 13, 7, 17, 21], 13, 56, [3, 9, 15, 16, 19, 0, 5]
17, 62, [4, 8, 13, 7, 17, 21], 13, 56, [3, 9, 15, 16, 19, 0, 5]
17, 62, [4, 8, 13, 7, 17, 21], 16, 56, [3, 9, 15, 16, 19, 0, 5]
1, 2, [4, 8, 13, 7, 17, 21, 1], 16, 56, [3, 9, 15, 16, 19, 0, 5]
1, 2, [4, 8, 13, 7, 17, 21, 1], 20, 56, [3, 9, 15, 16, 19, 0, 5]
8, 2, [4, 8, 13, 7, 17, 21, 1], 20, 56, [3, 9, 15, 16, 19, 0, 5]
8, 2, [4, 8, 13, 7, 17, 21, 1], 2, 56, [3, 9, 15, 16, 19, 0, 5]
13, 2, [4, 8, 13, 7, 17, 21, 1], 2, 56, [3, 9, 15, 16, 19, 0, 5]
13, 2, [4, 8, 13, 7, 17, 21, 1], 4, 48, [3, 9, 15, 16, 19, 0, 5]
18, 2, [4, 8, 13, 7, 17, 21, 1], 4, 48, [3, 9, 15, 16, 19, 0, 5]
18, 2, [4, 8, 13, 7, 17, 21, 1], 9, 48, [3, 9, 15, 16, 19, 0, 5]
0, 0, [4, 8, 13, 7, 17, 21, 1], 9, 48, [3, 9, 15, 16, 19, 0, 5]
0, 0, [4, 8, 13, 7, 17, 21, 1], 11, 48, [3, 9, 15, 16, 19, 0, 5]
1, 0, [4, 8, 13, 7, 17, 21, 1], 11, 48, [3, 9, 15, 16, 19, 0, 5]
1, 0, [4, 8, 13, 7, 17, 21, 1], 15, 48, [3, 9, 15, 16, 19, 0, 5]
7, 0, [4, 8, 13, 7, 17, 21, 1], 15, 48, [3, 9, 15, 16, 19, 0, 5]
7, 0, [4, 8, 13, 7, 17, 21, 1], 18, 48, [3, 9, 15, 16, 19, 0, 5]
14, 0, [4, 8, 13, 7, 17, 21, 1], 18, 48, [3, 9, 15, 16, 19, 0, 5]
14, 0, [4, 8, 13, 7, 17, 21, 1], 1, 44, [3, 9, 15, 16, 19, 0, 5]
15, -22, [4, 8, 13, 7, 17, 21, 1], 1, 44, [3, 9, 15, 16, 19, 0, 5]
================================================== Simulated Game #373 ==================================================
0, 1500, [], 0, 1500, []
3, 1500, [], 0, 1500, []
3, 1500, [], 5, 1360, [5]
6, 1500, [], 5, 1360, [5]
6, 1500, [], 8, 1360, [5]
9, 1500, [], 8, 1360, [5]
9, 1500, [], 9, 1360, [5]
16, 1500, [], 9, 1360, [5]
16, 1500, [], 14, 1360, [5]
20, 1500, [], 14, 1360, [5]
20, 1500, [], 15, 1360, [5]
3, 1500, [], 15, 1360, [5]
3, 1500, [], 21, 960, [5, 21]
8, 1500, [], 21, 960, [5, 21]
8, 1500, [], 5, 960, [5, 21]
11, 1280, [11], 5, 960, [5, 21]
11, 1280, [11], 11, 942, [5, 21]
17, 1280, [11], 11, 942, [5, 21]
17, 1280, [11], 16, 662, [5, 21, 16]
1, 1220, [11, 1], 16, 662, [5, 21, 16]
1, 1220, [11, 1], 1, 658, [5, 21, 16]
6, 1220, [11, 1], 1, 658, [5, 21, 16]
6, 1220, [11, 1], 5, 658, [5, 21, 16]
12, 1000, [11, 1, 12], 5, 658, [5, 21, 16]
12, 1000, [11, 1, 12], 9, 478, [5, 21, 16, 9]
15, 740, [11, 1, 12, 15], 9, 478, [5, 21, 16, 9]
15, 740, [11, 1, 12, 15], 12, 460, [5, 21, 16, 9]
19, 740, [11, 1, 12, 15], 12, 460, [5, 21, 16, 9]
19, 740, [11, 1, 12, 15], 14, 460, [5, 21, 16, 9]
20, 390, [11, 1, 12, 15, 20], 14, 460, [5, 21, 16, 9]
20, 390, [11, 1, 12, 15, 20], 16, 460, [5, 21, 16, 9]
0, 390, [11, 1, 12, 15, 20], 16, 460, [5, 21, 16, 9]
0, 390, [11, 1, 12, 15, 20], 17, 460, [5, 21, 16, 9]
7, 390, [11, 1, 12, 15, 20], 17, 460, [5, 21, 16, 9]
7, 390, [11, 1, 12, 15, 20], 18, 160, [5, 21, 16, 9, 18]
9, 376, [11, 1, 12, 15, 20], 18, 160, [5, 21, 16, 9, 18]
9, 376, [11, 1, 12, 15, 20], 3, 160, [5, 21, 16, 9, 18]
13, 136, [11, 1, 12, 15, 20, 13], 3, 160, [5, 21, 16, 9, 18]
13, 136, [11, 1, 12, 15, 20, 13], 6, 20, [5, 21, 16, 9, 18, 6]
19, 136, [11, 1, 12, 15, 20, 13], 6, 20, [5, 21, 16, 9, 18, 6]
19, 136, [11, 1, 12, 15, 20, 13], 9, 20, [5, 21, 16, 9, 18, 6]
2, 36, [11, 1, 12, 15, 20, 13, 2], 9, 20, [5, 21, 16, 9, 18, 6]
2, 36, [11, 1, 12, 15, 20, 13, 2], 12, -16, [5, 21, 16, 9, 18, 6]
================================================== Simulated Game #374 ==================================================
0, 1500, [], 0, 1500, []
4, 1500, [], 0, 1500, []
4, 1500, [], 1, 1500, []
11, 1500, [], 1, 1500, []
11, 1500, [], 5, 1360, [5]
12, 1280, [12], 5, 1360, [5]
12, 1280, [12], 7, 1360, [5]
13, 1040, [12, 13], 7, 1360, [5]
13, 1040, [12, 13], 9, 1360, [5]
20, 690, [12, 13, 20], 9, 1360, [5]
20, 690, [12, 13, 20], 14, 1100, [5, 14]
21, 690, [12, 13, 20], 14, 1100, [5, 14]
21, 690, [12, 13, 20], 21, 1100, [5, 14]
2, 590, [12, 13, 20, 2], 21, 1100, [5, 14]
2, 590, [12, 13, 20, 2], 4, 1100, [5, 14]
8, 410, [12, 13, 20, 2, 8], 4, 1100, [5, 14]
8, 410, [12, 13, 20, 2, 8], 6, 1100, [5, 14]
12, 410, [12, 13, 20, 2, 8], 6, 1100, [5, 14]
12, 410, [12, 13, 20, 2, 8], 8, 1086, [5, 14]
16, 410, [12, 13, 20, 2, 8], 8, 1086, [5, 14]
16, 410, [12, 13, 20, 2, 8], 12, 1068, [5, 14]
21, 10, [12, 13, 20, 2, 8, 21], 12, 1068, [5, 14]
21, 10, [12, 13, 20, 2, 8, 21], 13, 1048, [5, 14]
5, 0, [12, 13, 20, 2, 8, 21], 13, 1048, [5, 14]
5, 0, [12, 13, 20, 2, 8, 21], 17, 1048, [5, 14]
7, 0, [12, 13, 20, 2, 8, 21], 17, 1048, [5, 14]
7, 0, [12, 13, 20, 2, 8, 21], 21, 948, [5, 14]
14, -22, [12, 13, 20, 2, 8, 21], 21, 948, [5, 14]
================================================== Simulated Game #375 ==================================================
0, 1500, [], 0, 1500, []
4, 1380, [4], 0, 1500, []
4, 1380, [4], 5, 1360, [5]
5, 1370, [4], 5, 1360, [5]
5, 1370, [4], 11, 1360, [5]
6, 1370, [4], 11, 1360, [5]
6, 1370, [4], 12, 1360, [5]
11, 1370, [4], 12, 1360, [5]
11, 1370, [4], 16, 1080, [5, 16]
16, 1346, [4], 16, 1080, [5, 16]
16, 1346, [4], 21, 680, [5, 16, 21]
18, 1346, [4], 21, 680, [5, 16, 21]
18, 1346, [4], 3, 580, [5, 16, 21, 3]
3, 1340, [4], 3, 580, [5, 16, 21, 3]
3, 1340, [4], 8, 580, [5, 16, 21, 3]
8, 1160, [4, 8], 8, 580, [5, 16, 21, 3]
8, 1160, [4, 8], 10, 380, [5, 16, 21, 3, 10]
14, 1160, [4, 8], 10, 380, [5, 16, 21, 3, 10]
14, 1160, [4, 8], 11, 160, [5, 16, 21, 3, 10, 11]
18, 1160, [4, 8], 11, 160, [5, 16, 21, 3, 10, 11]
18, 1160, [4, 8], 17, 160, [5, 16, 21, 3, 10, 11]
0, 1100, [4, 8, 0], 17, 160, [5, 16, 21, 3, 10, 11]
0, 1100, [4, 8, 0], 20, 160, [5, 16, 21, 3, 10, 11]
4, 1100, [4, 8, 0], 20, 160, [5, 16, 21, 3, 10, 11]
4, 1100, [4, 8, 0], 5, 160, [5, 16, 21, 3, 10, 11]
5, 1090, [4, 8, 0], 5, 160, [5, 16, 21, 3, 10, 11]
5, 1090, [4, 8, 0], 6, 20, [5, 16, 21, 3, 10, 11, 6]
12, 870, [4, 8, 0, 12], 6, 20, [5, 16, 21, 3, 10, 11, 6]
12, 870, [4, 8, 0, 12], 10, 20, [5, 16, 21, 3, 10, 11, 6]
16, 846, [4, 8, 0, 12], 10, 20, [5, 16, 21, 3, 10, 11, 6]
16, 846, [4, 8, 0, 12], 14, 20, [5, 16, 21, 3, 10, 11, 6]
17, 546, [4, 8, 0, 12, 17], 14, 20, [5, 16, 21, 3, 10, 11, 6]
17, 546, [4, 8, 0, 12, 17], 17, -6, [5, 16, 21, 3, 10, 11, 6]
================================================== Simulated Game #376 ==================================================
0, 1500, [], 0, 1500, []
6, 1500, [], 0, 1500, []
6, 1500, [], 7, 1340, [7]
7, 1488, [], 7, 1340, [7]
7, 1488, [], 9, 1160, [7, 9]
10, 1288, [10], 9, 1160, [7, 9]
10, 1288, [10], 16, 880, [7, 9, 16]
14, 1028, [10, 14], 16, 880, [7, 9, 16]
14, 1028, [10, 14], 1, 820, [7, 9, 16, 1]
20, 1028, [10, 14], 1, 820, [7, 9, 16, 1]
20, 1028, [10, 14], 3, 720, [7, 9, 16, 1, 3]
3, 1022, [10, 14], 3, 720, [7, 9, 16, 1, 3]
3, 1022, [10, 14], 7, 720, [7, 9, 16, 1, 3]
10, 1022, [10, 14], 7, 720, [7, 9, 16, 1, 3]
10, 1022, [10, 14], 13, 480, [7, 9, 16, 1, 3, 13]
17, 722, [10, 14, 17], 13, 480, [7, 9, 16, 1, 3, 13]
17, 722, [10, 14, 17], 16, 480, [7, 9, 16, 1, 3, 13]
20, 722, [10, 14, 17], 16, 480, [7, 9, 16, 1, 3, 13]
20, 722, [10, 14, 17], 0, 480, [7, 9, 16, 1, 3, 13]
21, 722, [10, 14, 17], 0, 480, [7, 9, 16, 1, 3, 13]
21, 722, [10, 14, 17], 4, 360, [7, 9, 16, 1, 3, 13, 4]
6, 722, [10, 14, 17], 4, 360, [7, 9, 16, 1, 3, 13, 4]
6, 722, [10, 14, 17], 10, 344, [7, 9, 16, 1, 3, 13, 4]
9, 708, [10, 14, 17], 10, 344, [7, 9, 16, 1, 3, 13, 4]
9, 708, [10, 14, 17], 16, 344, [7, 9, 16, 1, 3, 13, 4]
12, 708, [10, 14, 17], 16, 344, [7, 9, 16, 1, 3, 13, 4]
12, 708, [10, 14, 17], 21, 344, [7, 9, 16, 1, 3, 13, 4]
17, 708, [10, 14, 17], 21, 344, [7, 9, 16, 1, 3, 13, 4]
17, 708, [10, 14, 17], 3, 344, [7, 9, 16, 1, 3, 13, 4]
2, 608, [10, 14, 17, 2], 3, 344, [7, 9, 16, 1, 3, 13, 4]
2, 608, [10, 14, 17, 2], 9, 344, [7, 9, 16, 1, 3, 13, 4]
9, 594, [10, 14, 17, 2], 9, 344, [7, 9, 16, 1, 3, 13, 4]
9, 594, [10, 14, 17, 2], 13, 344, [7, 9, 16, 1, 3, 13, 4]
10, 594, [10, 14, 17, 2], 13, 344, [7, 9, 16, 1, 3, 13, 4]
10, 594, [10, 14, 17, 2], 15, 84, [7, 9, 16, 1, 3, 13, 4, 15]
15, 572, [10, 14, 17, 2], 15, 84, [7, 9, 16, 1, 3, 13, 4, 15]
15, 572, [10, 14, 17, 2], 0, 84, [7, 9, 16, 1, 3, 13, 4, 15]
16, 548, [10, 14, 17, 2], 0, 84, [7, 9, 16, 1, 3, 13, 4, 15]
16, 548, [10, 14, 17, 2], 7, 84, [7, 9, 16, 1, 3, 13, 4, 15]
18, 548, [10, 14, 17, 2], 7, 84, [7, 9, 16, 1, 3, 13, 4, 15]
18, 548, [10, 14, 17, 2], 10, 68, [7, 9, 16, 1, 3, 13, 4, 15]
21, 148, [10, 14, 17, 2, 21], 10, 68, [7, 9, 16, 1, 3, 13, 4, 15]
21, 148, [10, 14, 17, 2, 21], 15, 68, [7, 9, 16, 1, 3, 13, 4, 15]
2, 148, [10, 14, 17, 2, 21], 15, 68, [7, 9, 16, 1, 3, 13, 4, 15]
2, 148, [10, 14, 17, 2, 21], 21, 18, [7, 9, 16, 1, 3, 13, 4, 15]
6, 148, [10, 14, 17, 2, 21], 21, 18, [7, 9, 16, 1, 3, 13, 4, 15]
6, 148, [10, 14, 17, 2, 21], 6, 18, [7, 9, 16, 1, 3, 13, 4, 15]
7, 136, [10, 14, 17, 2, 21], 6, 18, [7, 9, 16, 1, 3, 13, 4, 15]
7, 136, [10, 14, 17, 2, 21], 9, 18, [7, 9, 16, 1, 3, 13, 4, 15]
12, 136, [10, 14, 17, 2, 21], 9, 18, [7, 9, 16, 1, 3, 13, 4, 15]
12, 136, [10, 14, 17, 2, 21], 12, 18, [7, 9, 16, 1, 3, 13, 4, 15]
14, 136, [10, 14, 17, 2, 21], 12, 18, [7, 9, 16, 1, 3, 13, 4, 15]
14, 136, [10, 14, 17, 2, 21], 15, 18, [7, 9, 16, 1, 3, 13, 4, 15]
19, 136, [10, 14, 17, 2, 21], 15, 18, [7, 9, 16, 1, 3, 13, 4, 15]
19, 136, [10, 14, 17, 2, 21], 18, 18, [7, 9, 16, 1, 3, 13, 4, 15]
1, 132, [10, 14, 17, 2, 21], 18, 18, [7, 9, 16, 1, 3, 13, 4, 15]
1, 132, [10, 14, 17, 2, 21], 2, 12, [7, 9, 16, 1, 3, 13, 4, 15]
6, 132, [10, 14, 17, 2, 21], 2, 12, [7, 9, 16, 1, 3, 13, 4, 15]
6, 132, [10, 14, 17, 2, 21], 4, 12, [7, 9, 16, 1, 3, 13, 4, 15]
11, 132, [10, 14, 17, 2, 21], 4, 12, [7, 9, 16, 1, 3, 13, 4, 15]
11, 132, [10, 14, 17, 2, 21], 7, 12, [7, 9, 16, 1, 3, 13, 4, 15]
14, 132, [10, 14, 17, 2, 21], 7, 12, [7, 9, 16, 1, 3, 13, 4, 15]
14, 132, [10, 14, 17, 2, 21], 12, 12, [7, 9, 16, 1, 3, 13, 4, 15]
21, 132, [10, 14, 17, 2, 21], 12, 12, [7, 9, 16, 1, 3, 13, 4, 15]
21, 132, [10, 14, 17, 2, 21], 18, 12, [7, 9, 16, 1, 3, 13, 4, 15]
0, 132, [10, 14, 17, 2, 21], 18, 12, [7, 9, 16, 1, 3, 13, 4, 15]
0, 132, [10, 14, 17, 2, 21], 21, -38, [7, 9, 16, 1, 3, 13, 4, 15]
================================================== Simulated Game #377 ==================================================
0, 1500, [], 0, 1500, []
5, 1500, [], 0, 1500, []
5, 1500, [], 4, 1380, [4]
7, 1500, [], 4, 1380, [4]
7, 1500, [], 8, 1200, [4, 8]
11, 1280, [11], 8, 1200, [4, 8]
11, 1280, [11], 14, 1200, [4, 8]
17, 1280, [11], 14, 1200, [4, 8]
17, 1280, [11], 16, 920, [4, 8, 16]
20, 1280, [11], 16, 920, [4, 8, 16]
20, 1280, [11], 1, 920, [4, 8, 16]
4, 1272, [11], 1, 920, [4, 8, 16]
4, 1272, [11], 3, 820, [4, 8, 16, 3]
9, 1272, [11], 3, 820, [4, 8, 16, 3]
9, 1272, [11], 6, 680, [4, 8, 16, 3, 6]
12, 1272, [11], 6, 680, [4, 8, 16, 3, 6]
12, 1272, [11], 10, 480, [4, 8, 16, 3, 6, 10]
16, 1248, [11], 10, 480, [4, 8, 16, 3, 6, 10]
16, 1248, [11], 16, 480, [4, 8, 16, 3, 6, 10]
20, 898, [11, 20], 16, 480, [4, 8, 16, 3, 6, 10]
20, 898, [11, 20], 21, 80, [4, 8, 16, 3, 6, 10, 21]
4, 890, [11, 20], 21, 80, [4, 8, 16, 3, 6, 10, 21]
4, 890, [11, 20], 2, 80, [4, 8, 16, 3, 6, 10, 21]
5, 750, [11, 20, 5], 2, 80, [4, 8, 16, 3, 6, 10, 21]
5, 750, [11, 20, 5], 5, 70, [4, 8, 16, 3, 6, 10, 21]
10, 734, [11, 20, 5], 5, 70, [4, 8, 16, 3, 6, 10, 21]
10, 734, [11, 20, 5], 10, 70, [4, 8, 16, 3, 6, 10, 21]
13, 734, [11, 20, 5], 10, 70, [4, 8, 16, 3, 6, 10, 21]
13, 734, [11, 20, 5], 12, 70, [4, 8, 16, 3, 6, 10, 21]
16, 710, [11, 20, 5], 12, 70, [4, 8, 16, 3, 6, 10, 21]
16, 710, [11, 20, 5], 16, 70, [4, 8, 16, 3, 6, 10, 21]
21, 660, [11, 20, 5], 16, 70, [4, 8, 16, 3, 6, 10, 21]
21, 660, [11, 20, 5], 21, 70, [4, 8, 16, 3, 6, 10, 21]
3, 654, [11, 20, 5], 21, 70, [4, 8, 16, 3, 6, 10, 21]
3, 654, [11, 20, 5], 2, 70, [4, 8, 16, 3, 6, 10, 21]
9, 654, [11, 20, 5], 2, 70, [4, 8, 16, 3, 6, 10, 21]
9, 654, [11, 20, 5], 5, 60, [4, 8, 16, 3, 6, 10, 21]
14, 654, [11, 20, 5], 5, 60, [4, 8, 16, 3, 6, 10, 21]
14, 654, [11, 20, 5], 9, 60, [4, 8, 16, 3, 6, 10, 21]
20, 654, [11, 20, 5], 9, 60, [4, 8, 16, 3, 6, 10, 21]
20, 654, [11, 20, 5], 12, 60, [4, 8, 16, 3, 6, 10, 21]
3, 648, [11, 20, 5], 12, 60, [4, 8, 16, 3, 6, 10, 21]
3, 648, [11, 20, 5], 13, 60, [4, 8, 16, 3, 6, 10, 21]
6, 638, [11, 20, 5], 13, 60, [4, 8, 16, 3, 6, 10, 21]
6, 638, [11, 20, 5], 16, 60, [4, 8, 16, 3, 6, 10, 21]
13, 398, [11, 20, 5, 13], 16, 60, [4, 8, 16, 3, 6, 10, 21]
13, 398, [11, 20, 5, 13], 0, 60, [4, 8, 16, 3, 6, 10, 21]
19, 398, [11, 20, 5, 13], 0, 60, [4, 8, 16, 3, 6, 10, 21]
19, 398, [11, 20, 5, 13], 1, 60, [4, 8, 16, 3, 6, 10, 21]
0, 338, [11, 20, 5, 13, 0], 1, 60, [4, 8, 16, 3, 6, 10, 21]
0, 338, [11, 20, 5, 13, 0], 4, 60, [4, 8, 16, 3, 6, 10, 21]
2, 238, [11, 20, 5, 13, 0, 2], 4, 60, [4, 8, 16, 3, 6, 10, 21]
2, 238, [11, 20, 5, 13, 0, 2], 11, 42, [4, 8, 16, 3, 6, 10, 21]
5, 238, [11, 20, 5, 13, 0, 2], 11, 42, [4, 8, 16, 3, 6, 10, 21]
5, 238, [11, 20, 5, 13, 0, 2], 14, 42, [4, 8, 16, 3, 6, 10, 21]
11, 238, [11, 20, 5, 13, 0, 2], 14, 42, [4, 8, 16, 3, 6, 10, 21]
11, 238, [11, 20, 5, 13, 0, 2], 17, 42, [4, 8, 16, 3, 6, 10, 21]
14, 238, [11, 20, 5, 13, 0, 2], 17, 42, [4, 8, 16, 3, 6, 10, 21]
14, 238, [11, 20, 5, 13, 0, 2], 1, 42, [4, 8, 16, 3, 6, 10, 21]
15, 238, [11, 20, 5, 13, 0, 2], 1, 42, [4, 8, 16, 3, 6, 10, 21]
15, 238, [11, 20, 5, 13, 0, 2], 7, 42, [4, 8, 16, 3, 6, 10, 21]
0, 238, [11, 20, 5, 13, 0, 2], 7, 42, [4, 8, 16, 3, 6, 10, 21]
0, 238, [11, 20, 5, 13, 0, 2], 8, 42, [4, 8, 16, 3, 6, 10, 21]
1, 178, [11, 20, 5, 13, 0, 2, 1], 8, 42, [4, 8, 16, 3, 6, 10, 21]
1, 178, [11, 20, 5, 13, 0, 2, 1], 14, 42, [4, 8, 16, 3, 6, 10, 21]
6, 168, [11, 20, 5, 13, 0, 2, 1], 14, 42, [4, 8, 16, 3, 6, 10, 21]
6, 168, [11, 20, 5, 13, 0, 2, 1], 17, 42, [4, 8, 16, 3, 6, 10, 21]
13, 168, [11, 20, 5, 13, 0, 2, 1], 17, 42, [4, 8, 16, 3, 6, 10, 21]
13, 168, [11, 20, 5, 13, 0, 2, 1], 21, 42, [4, 8, 16, 3, 6, 10, 21]
17, 168, [11, 20, 5, 13, 0, 2, 1], 21, 42, [4, 8, 16, 3, 6, 10, 21]
17, 168, [11, 20, 5, 13, 0, 2, 1], 1, 34, [4, 8, 16, 3, 6, 10, 21]
1, 168, [11, 20, 5, 13, 0, 2, 1], 1, 34, [4, 8, 16, 3, 6, 10, 21]
1, 168, [11, 20, 5, 13, 0, 2, 1], 5, 24, [4, 8, 16, 3, 6, 10, 21]
5, 168, [11, 20, 5, 13, 0, 2, 1], 5, 24, [4, 8, 16, 3, 6, 10, 21]
5, 168, [11, 20, 5, 13, 0, 2, 1], 6, 24, [4, 8, 16, 3, 6, 10, 21]
7, 8, [11, 20, 5, 13, 0, 2, 1, 7], 6, 24, [4, 8, 16, 3, 6, 10, 21]
7, 8, [11, 20, 5, 13, 0, 2, 1, 7], 12, 24, [4, 8, 16, 3, 6, 10, 21]
9, 8, [11, 20, 5, 13, 0, 2, 1, 7], 12, 24, [4, 8, 16, 3, 6, 10, 21]
9, 8, [11, 20, 5, 13, 0, 2, 1, 7], 19, 24, [4, 8, 16, 3, 6, 10, 21]
12, 8, [11, 20, 5, 13, 0, 2, 1, 7], 19, 24, [4, 8, 16, 3, 6, 10, 21]
12, 8, [11, 20, 5, 13, 0, 2, 1, 7], 4, 24, [4, 8, 16, 3, 6, 10, 21]
16, -16, [11, 20, 5, 13, 0, 2, 1, 7], 4, 24, [4, 8, 16, 3, 6, 10, 21]
================================================== Simulated Game #378 ==================================================
0, 1500, [], 0, 1500, []
2, 1400, [2], 0, 1500, []
2, 1400, [2], 4, 1500, []
7, 1400, [2], 4, 1500, []
7, 1400, [2], 6, 1500, []
14, 1140, [2, 14], 6, 1500, []
14, 1140, [2, 14], 11, 1280, [11]
16, 860, [2, 14, 16], 11, 1280, [11]
16, 860, [2, 14, 16], 18, 980, [11, 18]
18, 834, [2, 14, 16], 18, 980, [11, 18]
18, 834, [2, 14, 16], 2, 974, [11, 18]
